date,temp_max_c,temp_min_c,temp_mean_c,humidity_pct,wind_speed_10m_ms,solar_radiation_mj,rainfall_mm,pressure_hpa,wind_speed_2m_ms,sunshine_hours,vpd_kpa,net_radiation_mj,penman_evaporation_mm,evaporation_pan_mm
2023-05-03,31.0,19.9,25.3,67,3.6944444444444446,21.57,0.1,946.3,2.76,9.06,1.125,14.827,5.576,7.34
2023-05-04,32.4,19.5,25.5,65,3.5277777777777777,23.57,0.0,945.6,2.64,9.9,1.248,16.691,6.209,8.46
2023-05-05,33.8,20.2,26.7,64,4.805555555555555,23.4,0.1,945.1,3.59,9.83,1.373,16.687,6.751,9.21
2023-05-06,33.7,20.8,26.6,69,4.555555555555555,23.39,0.4,945.2,3.41,9.82,1.192,17.034,6.433,8.49
2023-05-07,31.7,22.8,26.3,71,4.194444444444445,17.09,0.6,945.4,3.14,7.18,1.08,11.232,4.72,6.17
2023-05-08,32.3,22.8,26.1,79,5.388888888888888,16.11,13.8,945.0,4.03,6.77,0.799,10.917,4.298,5.8
2023-05-09,34.9,23.1,27.4,74,2.4722222222222223,18.98,0.9,945.4,1.85,7.97,1.094,13.655,4.972,6.55
2023-05-10,37.6,24.3,29.8,61,5.333333333333333,22.45,0.1,944.8,3.99,9.43,1.857,16.388,7.698,10.36
2023-05-11,40.5,23.3,31.1,48,4.833333333333333,26.24,0.0,945.1,3.62,11.02,2.713,19.087,9.638,12.88
2023-05-12,38.2,23.3,29.9,53,5.861111111111112,26.15,0.0,945.4,4.38,10.98,2.246,19.139,9.353,12.24
2023-05-13,35.3,23.6,28.9,58,5.666666666666666,25.03,0.1,946.2,4.24,10.51,1.812,18.144,8.194,11.16
2023-05-14,35.6,22.7,28.3,55,5.472222222222222,27.19,0.0,945.5,4.09,11.42,1.928,19.879,8.812,12.02
2023-05-15,34.9,21.8,27.7,67,5.027777777777778,25.68,0.0,946.2,3.76,10.79,1.354,19.241,7.387,9.76
2023-05-16,34.9,21.1,27.5,65,5.388888888888888,26.4,0.0,947.6,4.03,11.09,1.416,19.719,7.704,10.21
2023-05-17,36.1,20.9,28.4,60,4.722222222222222,26.36,0.0,947.5,3.53,11.07,1.689,19.476,8.002,10.71
2023-05-18,37.0,21.9,28.9,60,5.805555555555555,26.52,0.0,948.7,4.34,11.14,1.781,19.809,8.577,11.49
2023-05-19,37.7,21.5,29.6,56,5.305555555555556,26.42,0.0,947.3,3.97,11.1,1.998,19.476,8.748,11.76
2023-05-20,35.8,21.9,28.6,58,4.305555555555555,25.51,0.0,946.8,3.22,10.71,1.786,18.553,7.798,10.7
2023-05-21,36.0,21.0,27.9,64,4.916666666666666,24.24,0.0,947.3,3.68,10.18,1.517,17.815,7.327,9.74
2023-05-22,36.6,21.3,28.8,58,4.833333333333333,24.34,0.0,948.0,3.62,10.22,1.821,17.556,7.79,10.27
2023-05-23,38.2,22.8,29.8,50,6.694444444444445,24.4,0.0,947.8,5.01,10.25,2.368,17.235,9.522,12.49
2023-05-24,36.2,23.1,28.5,62,5.194444444444444,25.83,0.0,947.7,3.89,10.85,1.678,19.285,8.074,10.66
2023-05-25,34.3,23.1,27.6,67,5.527777777777778,25.34,0.0,948.2,4.13,10.64,1.359,18.929,7.42,9.89
2023-05-26,32.8,23.2,27.0,71,5.416666666666667,22.01,1.6,948.6,4.05,9.24,1.134,15.936,6.206,8.54
2023-05-27,33.8,21.9,27.0,67,4.722222222222222,24.46,0.0,947.6,3.53,10.27,1.302,17.968,6.906,9.13
2023-05-28,35.4,22.0,27.9,64,4.75,25.07,0.0,946.7,3.55,10.53,1.511,18.55,7.452,9.97
2023-05-29,37.5,21.7,28.8,66,4.694444444444444,24.51,0.0,946.3,3.51,10.29,1.537,18.49,7.466,9.95
2023-05-30,37.5,21.9,29.4,60,5.555555555555555,24.83,0.0,946.6,4.16,10.43,1.815,18.33,8.195,11.1
2023-05-31,38.2,22.8,29.9,61,5.027777777777778,24.52,0.0,946.0,3.76,10.3,1.847,18.288,8.055,11.12
2023-06-01,37.8,23.0,29.8,54,5.111111111111111,26.48,0.0,945.9,3.82,11.12,2.153,19.456,8.95,11.85
2023-06-02,34.8,22.6,28.2,64,4.805555555555555,26.13,0.0,946.5,3.59,10.97,1.495,19.477,7.666,10.15
2023-06-03,35.0,23.0,28.2,69,4.861111111111111,25.29,0.4,946.2,3.64,10.62,1.307,19.12,7.24,9.81
2023-06-04,32.7,23.4,27.1,74,5.138888888888888,22.8,1.6,945.9,3.84,9.58,1.017,16.862,6.145,8.3
2023-06-05,33.6,22.7,27.6,71,4.805555555555555,24.68,0.1,945.3,3.59,10.37,1.154,18.468,6.77,9.3
2023-06-06,34.8,22.4,28.1,67,4.027777777777778,25.24,0.0,945.0,3.01,10.6,1.365,18.861,7.101,9.56
2023-06-07,35.2,23.5,28.5,65,4.916666666666666,25.23,0.0,944.8,3.68,10.6,1.502,18.841,7.549,10.01
2023-06-08,35.0,23.4,28.1,70,5.527777777777778,24.67,0.2,945.2,4.13,10.36,1.275,18.651,7.178,9.66
2023-06-09,34.6,24.0,28.1,69,6.166666666666666,23.99,0.1,943.5,4.61,10.08,1.315,17.94,7.209,9.78
2023-06-10,33.2,24.2,27.9,70,6.861111111111111,23.54,1.5,942.3,5.13,9.89,1.216,17.41,6.97,9.42
2023-06-11,32.6,23.7,27.2,70,7.083333333333333,22.78,1.4,941.9,5.3,9.57,1.177,16.589,6.727,9.05
2023-06-12,33.2,23.5,27.5,67,7.916666666666666,23.56,0.0,941.6,5.92,9.9,1.317,17.168,7.354,9.97
2023-06-13,30.7,23.7,26.7,74,7.25,22.77,0.8,942.8,5.42,9.56,0.955,16.588,6.165,8.4
2023-06-14,31.0,23.5,25.9,79,6.944444444444445,21.78,1.2,944.5,5.19,9.15,0.776,16.007,5.527,7.58
2023-06-15,32.0,23.4,26.5,76,6.638888888888888,22.78,0.4,944.7,4.97,9.57,0.916,16.872,6.069,8.19
2023-06-16,30.3,23.2,26.1,78,8.222222222222223,22.16,1.1,943.8,6.15,9.31,0.788,16.177,5.672,7.54
2023-06-17,31.5,24.0,26.5,77,6.527777777777778,21.75,0.8,944.5,4.88,9.14,0.875,15.969,5.754,7.69
2023-06-18,31.1,23.5,26.3,78,6.333333333333333,21.27,1.0,944.7,4.74,8.93,0.816,15.491,5.482,7.49
2023-06-19,32.3,23.4,27.0,72,5.722222222222222,23.22,0.0,943.9,4.28,9.75,1.08,17.062,6.404,8.42
2023-06-20,32.1,23.2,27.0,72,5.75,22.17,0.4,943.1,4.3,9.31,1.068,16.053,6.144,8.25
2023-06-21,32.5,23.0,27.0,73,5.333333333333333,22.45,1.3,943.5,3.99,9.43,1.04,16.415,6.11,8.09
2023-06-22,32.7,23.2,27.1,71,5.194444444444444,23.09,1.6,943.7,3.89,9.7,1.13,16.916,6.399,8.54
2023-06-23,31.7,23.6,26.5,77,5.194444444444444,20.85,1.4,943.3,3.89,8.76,0.873,15.134,5.432,7.43
2023-06-24,31.2,23.3,25.5,82,5.0,16.24,5.9,941.9,3.74,6.82,0.666,11.101,4.012,5.38
2023-06-25,26.6,22.6,24.5,85,5.583333333333334,11.36,1.1,941.9,4.18,4.77,0.467,7.54,2.788,3.72
2023-06-26,25.2,22.5,23.8,88,5.416666666666667,6.57,3.9,942.9,4.05,2.76,0.356,4.996,1.947,2.39
2023-06-27,27.9,22.6,24.5,85,5.472222222222222,13.35,2.7,942.7,4.09,5.61,0.488,8.728,3.095,4.24
2023-06-28,27.8,22.8,24.5,86,7.027777777777778,16.13,13.6,943.2,5.26,6.77,0.456,10.724,3.51,4.78
2023-06-29,25.3,22.8,23.7,91,5.944444444444444,7.22,18.6,943.3,4.45,3.03,0.27,5.396,1.847,2.79
2023-06-30,26.1,22.6,23.8,90,7.416666666666666,8.41,25.3,943.2,5.55,3.53,0.306,6.055,2.124,2.79
2023-07-01,26.3,22.5,24.0,88,7.055555555555555,14.58,6.7,944.1,5.28,6.12,0.369,9.353,2.972,4.0
2023-07-02,27.1,22.8,24.5,87,6.305555555555555,15.42,8.2,943.5,4.72,6.48,0.414,10.038,3.235,4.35
2023-07-03,28.3,22.8,25.0,87,4.666666666666667,13.95,6.5,941.9,3.49,5.86,0.43,9.213,3.051,4.3
2023-07-04,29.0,23.0,25.1,86,4.805555555555555,18.4,5.9,940.3,3.59,7.73,0.477,12.985,4.043,5.38
2023-07-05,28.7,23.0,24.9,86,4.944444444444445,15.35,6.9,938.6,3.7,6.45,0.472,10.14,3.365,4.53
2023-07-06,25.8,22.8,24.0,89,7.388888888888889,11.49,8.6,939.8,5.53,4.83,0.335,7.698,2.544,3.48
2023-07-07,25.8,23.0,24.0,90,6.861111111111111,9.35,26.5,940.9,5.13,3.93,0.307,6.572,2.219,2.99
2023-07-08,27.1,22.9,24.2,87,7.888888888888888,19.05,16.2,942.6,5.9,8.0,0.415,13.387,3.933,5.18
2023-07-09,26.6,22.9,24.2,87,7.416666666666666,17.85,4.7,943.5,5.55,7.5,0.408,12.223,3.68,4.94
2023-07-10,26.4,22.8,24.1,87,6.305555555555555,14.46,2.0,943.9,4.72,6.07,0.404,9.278,3.039,4.21
2023-07-11,28.0,22.8,24.6,83,5.833333333333333,18.67,0.7,944.0,4.36,7.84,0.557,12.925,4.215,5.47
2023-07-12,26.4,22.7,24.2,88,4.861111111111111,10.23,9.1,943.0,3.64,4.3,0.372,7.021,2.414,3.24
2023-07-13,27.8,22.3,24.5,85,5.472222222222222,16.66,2.6,942.8,4.09,7.0,0.482,11.115,3.619,4.72
2023-07-14,26.9,22.8,24.1,88,5.75,14.08,19.6,943.9,4.3,5.91,0.379,9.174,2.941,4.1
2023-07-15,27.1,22.7,24.3,86,6.555555555555555,15.8,1.5,944.4,4.9,6.64,0.444,10.326,3.378,4.28
2023-07-16,27.7,22.5,24.2,86,6.583333333333333,18.39,5.1,943.6,4.92,7.72,0.451,12.764,3.912,5.13
2023-07-17,26.3,22.2,23.8,88,6.333333333333333,12.67,4.3,942.5,4.74,5.32,0.366,8.3,2.727,3.69
2023-07-18,24.9,22.8,23.5,90,7.749999999999999,9.62,16.0,941.2,5.8,4.04,0.296,6.658,2.22,3.19
2023-07-19,25.4,22.9,23.6,92,7.444444444444445,6.56,30.3,939.2,5.57,2.76,0.241,5.052,1.731,2.3
2023-07-20,26.2,22.9,24.0,89,8.13888888888889,16.75,6.9,939.7,6.09,7.04,0.341,11.266,3.278,4.29
2023-07-21,26.3,22.7,24.0,90,6.055555555555555,10.61,7.8,941.4,4.53,4.46,0.309,7.281,2.359,3.43
2023-07-22,26.3,22.9,23.8,90,7.25,11.33,12.3,941.8,5.42,4.76,0.311,7.69,2.465,3.07
2023-07-23,25.5,22.8,23.7,91,7.305555555555555,9.91,12.1,941.1,5.46,4.16,0.272,6.876,2.186,2.58
2023-07-24,26.0,22.9,24.0,89,7.666666666666667,15.32,7.2,941.4,5.73,6.43,0.338,9.927,3.006,4.07
2023-07-25,25.1,22.8,23.6,90,6.083333333333333,8.24,14.9,942.9,4.55,3.46,0.298,5.925,2.035,2.64
2023-07-26,26.1,22.4,23.7,90,6.555555555555555,10.78,22.7,943.8,4.9,4.53,0.305,7.342,2.364,3.0
2023-07-27,24.6,22.3,23.3,91,6.75,8.37,22.7,944.0,5.05,3.52,0.26,5.973,1.956,2.71
2023-07-28,25.3,22.5,23.4,91,7.222222222222222,9.01,7.5,944.1,5.4,3.78,0.268,6.36,2.065,2.79
2023-07-29,24.9,22.1,23.2,91,6.75,9.33,5.3,944.6,5.05,3.92,0.261,6.493,2.065,2.67
2023-07-30,26.6,22.6,23.9,87,7.305555555555555,19.58,5.8,944.0,5.46,8.22,0.405,13.787,3.98,5.11
2023-07-31,26.4,22.8,24.1,88,7.111111111111112,17.55,3.9,943.5,5.32,7.37,0.373,11.966,3.526,4.83
2023-08-01,26.5,22.9,24.1,87,7.972222222222221,18.39,2.7,943.5,5.96,7.72,0.407,12.708,3.768,5.12
2023-08-02,26.0,22.4,23.6,88,7.861111111111111,16.14,2.5,944.0,5.88,6.78,0.364,10.585,3.205,4.26
2023-08-03,25.8,22.7,23.7,88,8.555555555555555,15.6,3.9,943.5,6.4,6.55,0.365,10.093,3.116,4.43
2023-08-04,27.0,22.5,24.0,88,7.694444444444444,14.88,2.7,944.6,5.76,6.25,0.377,9.598,3.056,3.91
2023-08-05,26.5,22.7,24.1,88,7.333333333333333,17.75,4.2,946.4,5.49,7.46,0.373,12.152,3.56,4.52
2023-08-06,26.8,22.7,24.2,86,7.833333333333333,20.57,2.2,945.9,5.86,8.64,0.44,14.679,4.265,5.58
2023-08-07,27.6,22.5,24.1,85,7.583333333333333,20.9,0.5,944.3,5.67,8.78,0.481,15.008,4.456,5.93
2023-08-08,27.4,22.6,24.3,85,6.777777777777777,19.83,2.0,944.6,5.07,8.33,0.479,14.009,4.255,5.71
2023-08-09,27.9,22.3,24.5,84,6.305555555555555,21.31,1.6,946.6,4.72,8.95,0.516,15.352,4.644,6.16
2023-08-10,27.5,22.6,24.4,84,5.638888888888889,21.17,2.8,947.2,4.22,8.89,0.513,15.201,4.601,6.19
2023-08-11,27.7,21.6,24.3,82,4.611111111111112,21.36,1.0,946.7,3.45,8.97,0.567,15.21,4.711,6.09
2023-08-12,27.9,21.8,24.0,84,5.833333333333333,21.42,2.4,946.3,4.36,9.0,0.51,15.411,4.622,6.38
2023-08-13,27.1,22.0,24.1,84,6.583333333333333,20.41,1.7,945.2,4.92,8.57,0.498,14.402,4.381,5.83
2023-08-14,27.8,22.3,24.3,84,6.138888888888889,21.28,1.4,945.4,4.59,8.94,0.514,15.312,4.625,6.33
2023-08-15,27.6,21.9,24.2,82,5.861111111111112,19.66,0.5,945.8,4.38,8.26,0.569,13.658,4.394,5.91
2023-08-16,28.1,21.8,24.4,83,5.555555555555555,22.44,1.2,946.2,4.16,9.42,0.545,16.321,4.927,6.64
2023-08-17,27.3,21.4,23.9,83,6.138888888888889,20.76,0.2,946.3,4.59,8.72,0.525,14.647,4.493,6.08
2023-08-18,28.3,21.8,24.1,83,5.916666666666667,19.34,0.1,945.0,4.43,8.12,0.549,13.493,4.308,5.81
2023-08-19,27.5,22.2,24.0,85,5.777777777777778,15.81,1.1,943.9,4.32,6.64,0.476,10.287,3.421,4.66
2023-08-20,26.7,22.2,23.9,86,5.916666666666667,17.6,3.0,944.0,4.43,7.39,0.433,11.891,3.663,5.08
2023-08-21,27.7,21.7,24.1,83,5.555555555555555,22.9,1.0,944.5,4.16,9.62,0.536,16.687,4.976,6.66
2023-08-22,28.0,21.5,24.1,85,5.472222222222222,20.63,6.7,944.5,4.09,8.66,0.476,14.724,4.397,5.97
2023-08-23,28.1,21.4,24.2,83,5.444444444444445,20.82,0.1,944.4,4.07,8.74,0.54,14.798,4.568,6.08
2023-08-24,27.9,22.1,24.4,84,5.944444444444444,21.25,1.7,943.7,4.45,8.92,0.513,15.28,4.621,6.38
2023-08-25,27.4,22.8,24.4,86,5.888888888888888,19.36,3.0,943.8,4.4,8.13,0.45,13.647,4.106,5.37
2023-08-26,27.6,22.6,24.5,85,6.527777777777778,20.69,1.7,945.1,4.88,8.69,0.483,14.824,4.444,6.2
2023-08-27,27.4,22.3,24.1,85,6.277777777777778,21.02,3.0,946.0,4.7,8.83,0.476,15.077,4.465,5.95
2023-08-28,28.0,22.0,24.0,84,5.861111111111112,20.78,2.9,945.4,4.38,8.73,0.514,14.851,4.511,5.8
2023-08-29,28.3,21.8,24.4,83,3.944444444444444,21.35,2.2,945.3,2.95,8.97,0.549,15.343,4.705,6.29
2023-08-30,30.1,20.7,24.7,81,3.5277777777777777,23.45,0.2,945.9,2.64,9.85,0.637,17.312,5.349,7.03
2023-08-31,29.9,21.4,24.9,84,3.3611111111111107,21.83,0.8,945.9,2.51,9.17,0.541,16.015,4.879,6.63
2023-09-01,31.3,21.9,25.4,84,3.138888888888889,22.19,5.9,945.8,2.35,9.32,0.576,16.586,5.102,6.7
2023-09-02,29.8,21.7,24.6,87,3.6944444444444446,19.67,3.3,945.5,2.76,8.26,0.441,14.202,4.247,5.6
2023-09-03,28.8,21.5,24.4,85,3.611111111111111,20.03,8.3,944.5,2.7,8.41,0.489,14.274,4.339,5.5
2023-09-04,29.1,21.4,24.2,85,4.916666666666666,18.63,1.5,943.4,3.68,7.82,0.493,13.017,4.054,5.34
2023-09-05,29.0,20.5,24.4,82,4.111111111111112,22.89,0.6,942.9,3.08,9.61,0.578,16.693,5.086,6.42
2023-09-06,28.8,21.0,24.4,83,5.305555555555556,20.06,1.1,943.0,3.97,8.43,0.548,14.155,4.448,5.69
2023-09-07,27.3,22.1,23.9,86,6.222222222222221,14.3,2.5,942.8,4.65,6.01,0.44,9.184,3.108,4.26
2023-09-08,27.0,22.2,23.8,91,6.611111111111111,11.16,39.3,942.9,4.95,4.69,0.281,7.641,2.365,3.27
2023-09-09,27.2,23.0,24.4,89,5.972222222222222,16.98,10.8,943.3,4.47,7.13,0.353,11.607,3.419,4.62
2023-09-10,27.7,22.5,24.5,85,6.138888888888889,19.03,0.9,943.2,4.59,7.99,0.483,13.3,4.118,5.35
2023-09-11,27.4,22.5,24.5,86,5.833333333333333,19.79,1.7,943.9,4.36,8.31,0.446,14.015,4.183,5.57
2023-09-12,28.6,21.4,24.2,82,5.305555555555556,21.1,1.5,944.6,3.97,8.86,0.582,15.064,4.722,6.3
2023-09-13,28.3,22.0,24.3,83,5.027777777777778,20.7,2.2,944.0,3.76,8.69,0.552,14.761,4.585,5.94
2023-09-14,28.4,21.9,24.4,83,4.916666666666666,20.82,1.8,944.1,3.68,8.74,0.552,14.876,4.614,6.38
2023-09-15,28.3,21.5,24.3,82,5.222222222222222,19.84,0.5,944.0,3.91,8.33,0.577,13.876,4.445,6.06
2023-09-16,26.4,22.5,23.9,87,6.555555555555555,11.7,0.9,943.6,4.9,4.91,0.401,7.77,2.717,3.59
2023-09-17,25.9,22.7,23.8,88,7.5,15.44,4.3,942.9,5.61,6.48,0.366,9.957,3.089,4.12
2023-09-18,27.4,22.1,24.1,86,6.666666666666666,20.26,2.7,943.0,4.99,8.51,0.442,14.413,4.231,5.67
2023-09-19,27.5,22.3,24.3,87,6.166666666666666,18.6,2.4,944.4,4.61,7.81,0.414,12.967,3.861,4.84
2023-09-20,28.4,23.0,24.8,85,5.722222222222222,17.01,4.6,945.0,4.28,7.14,0.501,11.574,3.78,5.0
2023-09-21,28.5,23.3,24.9,87,4.083333333333333,14.39,16.1,945.1,3.05,6.04,0.439,9.528,3.116,4.05
2023-09-22,28.0,23.1,24.2,90,3.7777777777777777,7.68,27.5,945.4,2.83,3.23,0.33,5.752,1.98,2.49
2023-09-23,27.1,22.6,23.8,92,4.027777777777778,9.74,27.7,945.6,3.01,4.09,0.253,6.901,2.116,2.78
2023-09-24,27.7,21.7,23.8,89,3.3888888888888884,13.41,7.6,946.0,2.53,5.63,0.347,8.85,2.744,3.93
2023-09-25,28.4,21.9,24.1,87,3.611111111111111,17.43,5.4,945.0,2.7,7.32,0.422,11.97,3.647,4.96
2023-09-26,29.7,21.7,24.4,87,3.5833333333333335,20.42,17.9,944.8,2.68,8.58,0.44,14.878,4.404,5.79
2023-09-27,27.6,21.6,23.8,90,2.4722222222222223,14.9,12.5,944.1,1.85,6.26,0.314,9.703,2.906,3.96
2023-09-28,28.5,21.8,24.5,89,3.2777777777777777,14.44,3.0,943.4,2.45,6.06,0.358,9.527,2.948,4.14
2023-09-29,29.6,21.8,24.4,89,3.6944444444444446,17.85,24.0,943.2,2.76,7.5,0.372,12.616,3.731,5.11
2023-09-30,29.1,21.4,24.2,90,4.361111111111111,14.79,8.1,943.0,3.26,6.21,0.329,9.822,2.966,3.96
2023-10-01,26.9,21.8,23.7,92,4.916666666666666,9.36,19.6,943.0,3.68,3.93,0.246,6.636,2.046,2.63
2023-10-02,27.8,21.7,24.3,83,4.305555555555555,14.94,0.0,945.6,3.22,6.27,0.538,9.4,3.276,4.47
2023-10-03,28.9,21.0,24.6,83,2.7222222222222223,20.0,0.4,946.9,2.04,8.4,0.55,14.113,4.384,5.9
2023-10-04,29.3,21.2,24.8,83,2.75,21.1,0.0,947.6,2.06,8.86,0.56,15.192,4.687,6.38
2023-10-05,30.3,20.1,24.2,80,2.111111111111111,22.38,0.0,947.2,1.58,9.4,0.667,16.256,5.044,6.82
2023-10-06,29.8,19.8,24.0,80,1.8611111111111112,22.28,0.0,946.4,1.39,9.36,0.65,16.077,4.957,6.77
2023-10-07,30.6,20.4,24.7,77,2.611111111111111,21.37,0.0,946.7,1.95,8.98,0.781,15.218,4.968,6.54
2023-10-08,30.3,21.5,25.9,70,1.777777777777778,20.5,0.0,947.9,1.33,8.61,1.032,14.04,4.816,6.62
2023-10-09,30.5,21.7,25.7,70,2.611111111111111,20.25,0.0,949.1,1.95,8.5,1.044,13.848,4.965,6.65
2023-10-10,30.8,21.8,26.0,68,2.3333333333333335,21.5,0.0,948.8,1.75,9.03,1.129,14.916,5.293,7.37
2023-10-11,29.9,22.0,25.5,73,2.4166666666666665,20.05,0.1,948.7,1.81,8.42,0.926,13.794,4.766,6.25
2023-10-12,31.0,22.0,25.9,73,2.638888888888889,20.66,0.4,949.1,1.97,8.68,0.963,14.492,5.047,6.99
2023-10-13,31.8,22.4,26.2,68,3.5833333333333335,21.23,0.0,949.6,2.68,8.92,1.186,14.831,5.657,7.57
2023-10-14,31.4,21.5,26.1,63,2.388888888888889,20.44,0.0,949.5,1.79,8.58,1.325,13.67,5.193,6.83
2023-10-15,30.6,21.3,25.8,66,2.4166666666666665,20.4,0.0,948.2,1.81,8.57,1.177,13.723,5.044,6.65
2023-10-16,30.8,21.6,25.9,67,3.0277777777777777,20.27,0.1,948.0,2.26,8.51,1.159,13.708,5.184,6.86
2023-10-17,30.6,20.7,25.7,66,2.2222222222222223,20.63,0.0,949.1,1.66,8.66,1.162,13.899,5.014,6.75
2023-10-18,30.3,21.2,25.8,64,3.3611111111111107,20.87,0.0,950.0,2.51,8.77,1.23,13.989,5.45,7.35
2023-10-19,30.1,21.7,25.3,69,2.8055555555555554,19.74,0.5,949.9,2.1,8.29,1.064,13.27,4.879,6.42
2023-10-20,30.2,21.1,24.9,73,3.75,16.03,3.2,949.7,2.8,6.73,0.917,10.069,4.055,5.4
2023-10-21,30.1,21.1,25.6,68,2.9166666666666665,19.6,0.7,950.2,2.18,8.23,1.083,13.041,4.875,6.82
2023-10-22,31.1,22.1,26.2,62,3.083333333333333,20.08,0.1,950.4,2.31,8.43,1.364,13.274,5.377,7.43
2023-10-23,30.8,20.2,26.1,61,2.972222222222222,20.02,0.0,949.4,2.22,8.41,1.328,13.015,5.219,7.02
2023-10-24,30.7,21.6,26.2,54,2.7777777777777777,20.4,0.0,949.0,2.08,8.57,1.609,12.953,5.499,7.34
2023-10-25,30.5,19.8,25.3,54,3.083333333333333,19.66,0.0,950.3,2.31,8.26,1.535,12.172,5.347,7.15
2023-10-26,29.6,19.9,24.3,50,3.4444444444444446,21.22,0.0,950.4,2.58,8.91,1.618,13.259,5.931,8.0
2023-10-27,29.6,19.7,24.0,48,3.8055555555555554,21.68,0.0,949.0,2.85,9.11,1.675,13.536,6.27,8.21
2023-10-28,29.9,19.1,24.1,49,3.1666666666666665,21.64,0.0,948.7,2.37,9.09,1.64,13.573,5.918,7.85
2023-10-29,30.7,20.0,24.4,50,2.861111111111111,20.94,0.0,948.5,2.14,8.79,1.689,13.099,5.712,7.37
2023-10-30,31.0,19.6,24.4,55,2.944444444444444,20.79,0.0,948.4,2.2,8.73,1.524,13.32,5.574,7.49
2023-10-31,30.2,19.1,24.4,56,3.222222222222222,19.81,0.0,949.0,2.41,8.32,1.431,12.386,5.316,7.19
2023-11-01,30.1,19.1,24.2,54,3.222222222222222,20.9,0.0,949.6,2.41,8.78,1.49,13.248,5.627,7.43
2023-11-02,30.6,18.6,24.3,56,3.1111111111111107,20.28,0.0,948.7,2.33,8.52,1.438,12.838,5.399,7.43
2023-11-03,30.7,18.3,24.5,59,2.888888888888889,20.08,0.0,947.2,2.16,8.43,1.337,12.846,5.164,6.7
2023-11-04,30.5,18.7,24.6,61,3.5,19.69,0.0,947.2,2.62,8.27,1.272,12.608,5.217,6.74
2023-11-05,31.3,19.4,25.9,55,3.3055555555555554,19.07,0.0,948.5,2.47,8.01,1.535,11.76,5.319,7.13
2023-11-06,31.1,18.6,24.5,54,3.5,19.47,0.0,949.4,2.62,8.18,1.532,12.009,5.499,7.49
2023-11-07,31.0,18.2,25.0,60,3.75,19.09,0.0,949.3,2.8,8.02,1.317,12.026,5.221,7.21
2023-11-08,29.7,21.1,24.7,76,4.555555555555555,16.05,1.5,949.2,3.41,6.74,0.801,10.2,4.018,5.29
2023-11-09,30.2,19.4,23.7,82,3.8055555555555554,17.79,4.4,949.6,2.85,7.47,0.589,12.082,3.96,5.44
2023-11-10,30.0,19.8,23.8,85,3.3888888888888884,16.93,4.9,950.9,2.53,7.11,0.491,11.452,3.617,4.82
2023-11-11,30.6,19.9,25.0,73,3.5277777777777777,18.51,0.0,951.1,2.64,7.77,0.907,12.323,4.554,6.05
2023-11-12,30.7,19.4,24.6,66,3.2777777777777777,18.87,0.0,951.1,2.45,7.93,1.134,12.219,4.83,6.57
2023-11-13,30.3,20.1,24.3,65,1.972222222222222,18.99,0.0,950.6,1.48,7.98,1.167,12.26,4.479,6.07
2023-11-14,29.7,19.7,24.3,61,2.7222222222222223,19.43,0.0,949.9,2.04,8.16,1.261,12.332,4.871,6.26
2023-11-15,29.0,17.5,24.0,53,2.638888888888889,19.83,0.0,949.8,1.97,8.33,1.411,12.046,4.963,6.84
2023-11-16,29.4,18.1,23.3,58,2.888888888888889,19.72,0.0,949.7,2.16,8.28,1.297,12.314,4.978,6.84
2023-11-17,29.3,17.4,23.1,60,2.7222222222222223,19.49,0.0,949.6,2.04,8.19,1.213,12.187,4.767,6.26
2023-11-18,29.7,18.1,23.7,58,2.611111111111111,18.17,0.0,949.0,1.95,7.63,1.312,10.917,4.533,6.1
2023-11-19,30.9,19.2,25.1,59,2.4444444444444446,18.33,0.0,949.2,1.83,7.7,1.372,11.295,4.631,6.25
2023-11-20,30.5,20.7,24.9,64,3.0555555555555554,17.97,0.0,949.6,2.29,7.55,1.225,11.315,4.673,6.27
2023-11-21,29.6,19.0,24.1,61,3.6944444444444446,19.16,0.0,949.3,2.76,8.05,1.237,12.041,5.084,6.7
2023-11-22,29.7,19.3,24.2,56,2.7222222222222223,18.9,0.0,948.6,2.04,7.94,1.41,11.51,4.862,6.38
2023-11-23,30.2,19.2,24.2,59,1.8333333333333333,16.78,0.0,946.9,1.37,7.05,1.336,9.796,3.924,5.23
2023-11-24,30.4,19.3,24.0,67,3.3611111111111107,17.01,0.9,947.2,2.51,7.14,1.086,10.529,4.359,5.99
2023-11-25,29.4,18.3,23.8,74,3.4444444444444446,16.22,2.0,948.8,2.58,6.81,0.806,10.032,3.799,5.15
2023-11-26,29.7,19.6,23.2,80,4.555555555555555,15.11,19.3,949.1,3.41,6.35,0.645,9.454,3.52,4.64
2023-11-27,28.0,19.6,23.0,82,3.8333333333333335,14.97,2.0,947.8,2.87,6.29,0.545,9.23,3.192,4.37
2023-11-28,28.3,19.1,22.7,84,2.972222222222222,15.61,1.7,946.8,2.22,6.56,0.485,9.911,3.177,3.81
2023-11-29,28.9,18.6,22.8,80,2.5,15.0,0.3,947.5,1.87,6.3,0.613,9.187,3.133,4.35
2023-11-30,29.1,17.9,22.7,79,4.416666666666667,15.58,1.0,948.0,3.3,6.54,0.638,9.651,3.531,4.45
2023-12-01,29.3,16.9,22.7,75,2.7777777777777777,16.11,0.3,947.8,2.08,6.77,0.75,9.899,3.547,4.67
